2022年度  京都女子大学授業科目開講一覧表
月
4896: [前期] 比較家族史、嘉本 伊都子 S208
4903: [前期] 地方自治論、城戸 英樹 E002
4914: [前期] 情報セキュリティ、猪俣 敦夫 S207
4915: [前期] データベース、宮下 健輔 S207
4916: [前期] データベース、野宮 浩揮 E004
1078: 現社3-1 [前期] 仏教学ⅡA、川元惠史 ★
1080: 現社3-2 [前期] 仏教学ⅡA、那須 公昭 ★
4922: [前期] 国際観光論、川端・住田・ 田端　B517
4926: [前期] ソーシャル・リサーチⅠ、嘉本 伊都子 S314・
4898: [前期] 家族経済論、坂爪 聡子 ★
4907: [前期] 国際経営論、川端 勇樹 ★
1083: 現社3-3 [後期] 仏教学ⅡB、釋氏 真澄 ★
1085: 現社3-4 [後期] 仏教学ⅡB、藤井 隆道 ★
2262: [後期] 博物館実習Ⅰ(学内)、松尾 芳樹 J001・
4919: [後期] Webシステムデザイン、石島　悌 S207
4917: [後期] 応用データベース、宮下 健輔 S207
1079: 現社3-1 [後期] 仏教学ⅡB、川元惠史 ★
1081: 現社3-2 [後期] 仏教学ⅡB、那須 公昭 ★
4929: [後期] ソーシャル・リサーチⅡ、嘉本 伊都子 S314・
4894: [後期] 比較文化精神医学、濱崎 由紀子 ★
4895: [後期] 現代宗教論、中西 尋子 ★
4912: [後期] マーケティング分析、増谷 博昭 ★
2204: 食現法4 [通年] 教育実習論 <共通>、椋本 久雄 E104-2
5010: [前期] 演習Ⅴ、松本 充豊 S213
5012: [前期] 演習Ⅴ、霜田 求 S309
5019: [前期] 演習Ⅴ、中田　兼介 S212・
5023: [前期] 演習Ⅴ、亘 明志 S306・
5021: [前期] 演習Ⅴ、鳥谷　一生 S208・
5038: [後期] 演習Ⅵ、嘉本 伊都子 S212
5037: [後期] 演習Ⅵ、霜田 求 E101・ 
5043: [後期] 演習Ⅵ、中田　兼介 S209・ 
5047: [後期] 演習Ⅵ、亘 明志 S309・
5041: [後期] 演習Ⅵ、戸田 真紀子 S212・ 
5045: [後期] 演習Ⅵ、鳥谷　一生 S209・
１講時 （8:50 ～ 10:20）
２講時 （10:35 ～ 12:05）
３講時 （13:00 ～ 14:30）
４講時 （14:45 ～ 16:15）
５講時 （16:30 ～ 18:00）
６講時 （18:10 ～ 19:40）
７講時 （オンデマンド）
金
1033: 現社1-3 [前期] 仏教学ⅠA、那須 公昭 ★
1035: 現社1-4 [前期] 仏教学ⅠA、西山　良慶 ★
1034: 現社1-3 [後期] 仏教学ⅠB、那須 公昭 ★
1036: 現社1-4 [後期] 仏教学ⅠB、西山　良慶 ★
3056: [前期] 人文地理学概論、松岡 恵悟 J224
1199: [前期] 英語ⅠA1、上田 由利子 C403
1201: [前期] 英語ⅠA1、佐藤 美奈子 C203
1203: [前期] 英語ⅠA1、末森 恵子 C210・
1205: [前期] 英語ⅠA1、丸橋 良雄 C307
1207: [前期] 英語ⅠA1、松井　夏津紀 C309
1209: [前期] 英語ⅠA1、野村 潤 C508
1299: [前期] 英語ⅠA2、飯田 泰弘 C213
1301: [前期] 英語ⅠA2、木塚 恵子 C411
1303: [前期] 英語ⅠA2、ジャコバ アカザワ Y201
1305: [前期] 英語ⅠA2、サング ピーターソン C202
1307: [前期] 英語ⅠA2、ハロルド スコット C305
1200: [後期] 英語ⅠB1、上田 由利子 C403
1202: [後期] 英語ⅠB1、佐藤 美奈子 C204
1204: [後期] 英語ⅠB1、末森 恵子 C210
1206: [後期] 英語ⅠB1、丸橋 良雄 C307
1208: [後期] 英語ⅠB1、松井　夏津紀 C309
1210: [後期] 英語ⅠB1、野村 潤 C202
1300: [後期] 英語ⅠB2、飯田 泰弘 Y307
1302: [後期] 英語ⅠB2、木塚 恵子 C411
1304: [後期] 英語ⅠB2、ジャコバ アカザワ Y201
1306: [後期] 英語ⅠB2、サング ピーターソン C201
1308: [後期] 英語ⅠB2、ハロルド スコット C305
2099: 国英現1+心1 [前期] 教育心理学、伊藤 美加 E103
1795: 現社1A [前期] 情報リテラシー基礎、坂本 美奈子 S027
1796: 現社1A [前期] 情報リテラシー基礎、髙橋 為子 C301
1797: 現社1A [前期] 情報リテラシー基礎、越本 博美 S107
1798: 現社1A [前期] 情報リテラシー基礎、座古 亜紀 C211
4636: [前期] 日本史概論、中村 みどり J202
2096: 食福現1（福のみ旧カリ）+心1 [前期] 教育原論、村井
尚子 ★
4627: [前期] 情報学アプローチ、宮下 健輔 ★
4617: [後期] プログラミング入門、丸野 由希 C202・ 
4618: [後期] プログラミング入門、仲山 千佳夫 E001・ 
4619: [後期] プログラミング入門、藤澤　知親 E002 
4620: [後期] プログラミング入門、西出 亮 E005
1824: 現社1A [後期] 情報リテラシー応用、奥村 命子 S108
1825: 現社1A [後期] 情報リテラシー応用、髙橋 為子 E104-
1・
1826: 現社1A [後期] 情報リテラシー応用、座古 亜紀 C104
4633: [後期] 環境学アプローチ、諏訪 亜紀 ★
4631: 現社1A [後前半] 経営学アプローチ、掛谷・江 ★
4631: 現社1A [後後半] 経営学アプローチ、江・掛谷 ★
4632: 現社1B [後前半] 経営学アプローチ、江・掛谷★
4632: 現社1B [後後半] 経営学アプローチ、掛谷・江★
2112: [前期] 社会科教育法(地理歴史分野)、服部　太 E002 
4712: [前期] 応用プログラミングⅠ、道越 秀吾 E003・ 
4713: [前期] 応用プログラミングⅠ、丸野 由希 E001・ 
4714: [前期] 応用プログラミングⅠ、河村　聡人 E104-2・ 
4715: [前期] 応用プログラミングⅠ、仲山 千佳夫 E005・
4717: [前期] コンピュータ・ネットワークⅠ、中山 貴夫 S207
2102: 英造現2+副免 [前期] 教育課程論、佐藤　年明 C401
4769: [前期] 簿記Ⅰ、掛谷 純子 ★
4770: [前期] 簿記Ⅰ、井上 秀一 ★
4771: [前期] 簿記Ⅰ、庄司 豊 ★
4781: 現社2＋他学科2 [前期] 社会情報学、水野　義之 ★
4736: [後期] 社会調査法Ⅱ、加藤 泰子 B517・ 
4791: [後期] 現代イスラーム地域論、中村 友一 C301
4711: [後期] 数理モデル、道越 秀吾 S207・
4737: [後期] 社会調査法Ⅱ、加藤 泰子 C307
4699: [後期] 専門コリア語Ⅰ、中西 恭子 Y103
4785: [後期] ロボット社会論、窪田 智徳 ★
4796: [後期] ヒューマンコンピュータインタラクション、山本　豪
志朗 E104-2
4743: [後期] 生命の起源と進化、中田　兼介 ★
4776: [後期] 簿記Ⅱ、掛谷 純子 ★
4777: [後期] 簿記Ⅱ、井上 秀一 ★
4778: [後期] 簿記Ⅱ、庄司 豊 ★
2259: [後前半] 視聴覚教育メディア論、村田 隆志 ★
2254: [後期] 博物館資料論、森 光彦 ★
4783: [後期] 情報文明論、中山 貴夫 ★
4945: [前期] 地誌学概論、古関 大樹 C303
4925: [前期] ソーシャル・リサーチⅠ、崔　煌 S208・
4882: [前期] 統計学、崔　煌 C311・ 
4939: [前期] 応用ネットワーク、中山 貴夫 S207
4901: [前期] 行政法、澤田 知樹 J420 
4940: [前期] プロジェクト管理、水野 修 E102
4937: [前期] 簿記Ⅲ、掛谷 純子 ★
2137: 国現3 [後期] 教育行政学、谷村 綾子 E003・
4889: [後期] 環境社会学、森久 聡 C502 
4928: [後期] ソーシャル・リサーチⅡ、崔　煌 S314・
4904: 現社3＋他学科3 [後期] 都市政策論、森久 聡 E103 
4924: [後期] 現代世界経済論、嶋田 巧 E104-1
2151: 英造現法3 [後期] 進路指導論、大森 順子 E003 
2151: 英造現法3 [後期] 進路指導論、井上 影嗣 E003 
4905: [後期] 労働法、植村 新 E101
4942: [後期] 情報技術者の社会的責任、柏崎 礼生 S207
2116: 史英食現3 [後期] 特別活動及び総合的な学習の時間
指導法、富村 誠 C312
4899: [後期] 家族の人類学、信田 敏宏 ★
5016: [前期] 演習Ⅴ、中山 貴夫 S207・
5040: [後期] 演習Ⅵ、中山 貴夫 S213・
2115: 2回生（旧カリ５回生以上） [後期] 特別活動指導法、
富村 誠 C307
１
回
生
２
回
生
３
回
生
４
回
生
１講時 （8:50 ～ 10:20）
２講時 （10:35 ～ 12:05）
３講時 （13:00 ～ 14:30）
４講時 （14:45 ～ 16:15）
５講時 （16:30 ～ 18:00）
６講時 （18:10 ～ 19:40）
７講時 （オンデマンド）
4610: [後期] 基礎数学Ⅰ、小川 洋子 ★
4611: [後期] 基礎数学Ⅰ、林 芳樹 ★
4612: [後期] 基礎数学Ⅰ、滑川 裕介 ★
4708: [前期] 基礎数学Ⅱ、小川 洋子 E001 
4709: [前期] 基礎数学Ⅱ、林 芳樹 E002 
4710: [前期] 基礎数学Ⅱ、梅崎 英一 E003・
4744: [前期] 臨床心理学、鈴木 史子 ★
4765: [前期] マクロ経済学、鳥谷　一生 ★
4749: [後期] 文化社会学、亘 明志 ★
4782: [後期] 情報ネットワーク、中山 貴夫 ★
4773: 現社2＋他学科4 [後期] 財政学、桃田　翔平 ★
4943: [前期] 特講C、石川　肇 S309・
4886: [前期] 環境開発論、諏訪 亜紀 E005
4887: 現社3＋他学科6 [後期] 応用倫理学、江口 聡 ★
土
１
回
生
２
回
生
３
回
生
４
回
生

